mssv,label
F6197FEDXPvAibaEXe+ofqy73FFMh1FaxVTHlbdf,0
033F886DXPvAibaEXe9KJs87LGFuVLck0jV/I2O/,1
946893F9XPvAibaEXe+w176fpnMT1Q3js+w97xQg,0
F3783C39XPvAibaEXe9KRifo2bJPJJtyhAq9mv6c,0
33624164XPvAibaEXe+McGOG9wsc4s6Q6sJclaG6,4
B8CFCA81XPvAibaEXe/0QBBBy50wajBLnCodUg2y,0
C4659B95XPvAibaEXe+mHx0IQExG1H4PetoWdS3o,1
D27E8BD5XPvAibaEXe/2kECQggd90IzHUTfcZpgK,1
A957EAA7XPvAibaEXe9H934gSfpwpA5ZYQMLx0jH,2
19E282CCXPvAibaEXe9KJs87LGFuVClGxwAJZK77,1
A9025DFCXPvAibaEXe+QpLjgklSc+N196lZzIMKe,1
52A57637XPvAibaEXe+TNSfG6uJKIjiRNVk6qBS5,0
067FAF4AXPvAibaEXe//vGIJhS4ZeC74A86bM89G,0
22F37813XPvAibaEXe9fQfcnjuJOf9AZinhnIdO8,0
3182C792XPvAibaEXe+6dFHuhEUn/k5aC/c/EhnF,1
FD2BAD92XPvAibaEXe+QpLjgklSc+C5V3C2Ub9OS,1
DCED35F1XPvAibaEXe+daCJxihbVZzQyhHnBRZep,2
0CFA91BBXPvAibaEXe9l64yhPVxhaVI7GGQ3DvFu,0
498E9446XPvAibaEXe9c8zzi1cNA/dZl2EcuHASc,4
1BFDBFA9XPvAibaEXe9UNv9EBaMHEM1lhcqbL+3Z,4
02471672XPvAibaEXe/wcf8soaIdyu4B652y6lan,4
E3D1D867XPvAibaEXe8Z0gl1Ed7d5qqGlaTRNxP+,1
A4E8677BXPvAibaEXe9aMAyZdkMMW6uB0+KJJs7u,0
BAE25418XPvAibaEXe+k6G3KryMpVHqJggCk1t3Q,2
AA37F177XPvAibaEXe8obZrDicJ9snU27X7u5do0,1
4C732A9DXPvAibaEXe+0cx2y6bJA7NJgPhuoutbK,0
37A447E0XPvAibaEXe+McGOG9wsc4ilSYfJygeFY,2
941CD90BXPvAibaEXe/Ca0OCiMMR5WALjN2i8b5R,1
E88D07CCXPvAibaEXe9tfuiDUlISNDg8TMoKaSf3,2
5EBC2B81XPvAibaEXe9l64yhPVxhaRghPrAwnA9w,1
3911197CXPvAibaEXe9KJs87LGFuVOm16UCaIfhp,0
519F40DEXPvAibaEXe/RbkbxRffgg1C/oxUhrSFY,1
AC6FF738XPvAibaEXe/4dGCOm2CBGhAe5sXKKbv0,1
A08B0668XPvAibaEXe8CqCge8kg/0GPGsDKzvFbS,1
B6B501A5XPvAibaEXe82f6NwASlun0gQvRypjyJM,0
527EFB54XPvAibaEXe/S2GAGS7TusD95Rbg8bZEI,1
E8BE4ECEXPvAibaEXe+fmJL3h1osPMQ36GtdpWKd,0
0D81351EXPvAibaEXe9aEGgnYQHcHPc0ChGfAhGF,0
4824ED17XPvAibaEXe9APrO/ahEJppYifIE0UdKr,1
03CB6F51XPvAibaEXe+fmJL3h1osPKagDzJfY1Is,1
74C08162XPvAibaEXe8Bbq6QxrVnpQByLvhkJM6S,2
BDEFA7B6XPvAibaEXe84XGPpoJW454Zl/mBIcyKi,0
5CF2518FXPvAibaEXe9cMY+S62CQpYuQhCs4NZ7x,4
D7AFE52BXPvAibaEXe/2kECQggd90BIH1Aho72yB,0
F7F1369BXPvAibaEXe9HkCcrMxoMGRlQfnj73eXe,1
4D4E1AA6XPvAibaEXe8Zj2AQQ+YjPGsxWvOj6EYV,0
554F7CD7XPvAibaEXe9Y8E/lSCdK59XMdDhTpVwq,1
6224600DXPvAibaEXe9g/Q4nHISAYli0FTQ7YaHS,1
C985F9FDXPvAibaEXe/9ejSWf1UySSyONMZBMrwJ,1
F9748455XPvAibaEXe+daCJxihbVZ08xu6XE0DxJ,0
DF273166XPvAibaEXe8Zj2AQQ+YjPGChGRr0GfP0,1
F7F0579FXPvAibaEXe9xLAZM12QrYGYDhGacoteq,0
BD78C256XPvAibaEXe8BiuCDd5JsR3q4E2gECINh,0
8D86550CXPvAibaEXe91oS4V+OwHTvaADVxAHA/m,0
E5010A5DXPvAibaEXe+ofqy73FFMhwYypbFdJRvN,0
CDBE2479XPvAibaEXe+ofqy73FFMh48DVcJlq3+O,1
09C25251XPvAibaEXe+YJRASjo8CNMujsy3gwYqm,0
2E8E0469XPvAibaEXe8jirFZOUkVucmmMDRc5OP9,0
0C038E44XPvAibaEXe/7FS9daZff/MVUxgLqNXf4,0
45D7EA86XPvAibaEXe/Od6q2BVSlaKK2rC67Ihvt,4
25CFDCFFXPvAibaEXe8jirFZOUkVuYgbT/XNl1VW,1
9BCBD8D5XPvAibaEXe+0cx2y6bJA7Bv5ATvNV89S,0
CF762170XPvAibaEXe9tfuiDUlISNPQqYgDtmAKB,2
469E1424XPvAibaEXe9cMY+S62CQpZLiVvJ1AwYn,0
FF2BFC6FXPvAibaEXe9c8zzi1cNA/cLjwGAFPFFa,1
445DE962XPvAibaEXe/Ca0OCiMMR5UG8+zD9yuI9,0
E4AEAAC1XPvAibaEXe+ofqy73FFMh1Or2TlykWz0,0
27CEF7A9XPvAibaEXe/yn0DHlpTGLZTNhJuPPdHz,1
F3960382XPvAibaEXe9/E7eUO1RQ8h2QsMI8P1ZU,2
EDFCA563XPvAibaEXe/0v8CZZDrcgorTKlQGqmzs,0
6FEECB7FXPvAibaEXe9fQfcnjuJOfzNLhfJLBXDQ,0
F1F0C9D3XPvAibaEXe+L4623Ow78XX66uuGosrh5,1
27A2126FXPvAibaEXe+sosjdwIA4L0Dz7OWNOFrH,4
D4C64D81XPvAibaEXe+7P6dA2QyoR8FSqBhvehX9,0
DF9B1629XPvAibaEXe/4dGCOm2CBGmfKGIlEqIl2,0
8A7EE5ECXPvAibaEXe8nk88IAoj6G/lExosigfZP,3
7C4D6E77XPvAibaEXe/yn0DHlpTGLYJIS84ytxBs,0
DD8528A3XPvAibaEXe+YJRASjo8CNIs+FMKXyz0G,2
97080889XPvAibaEXe9W6UmNXS/RjpsgiYXL2Ykg,0
A70F83FFXPvAibaEXe/Slb+QOkcsVjSpJvGji0D/,2
162A3F9DXPvAibaEXe9k/KNomu2GfmgOmO5NgsMq,1
B97085EBXPvAibaEXe8Bbq6QxrVnpX799nuGGR+/,0
26DCCB6DXPvAibaEXe9g/Q4nHISAYs+A0zv1uumr,1
246D6575XPvAibaEXe+1g6w0U0xk7sP0ozNlqmpv,1
00E5ECAFXPvAibaEXe9/E7eUO1RQ8r0/wCUOA7B6,0
8719DDB5XPvAibaEXe9KRifo2bJPJNLrEIB6KxVw,1
D949E3AEXPvAibaEXe+0cx2y6bJA7O/QYSCdGP42,3
0C109FBDXPvAibaEXe+fj5Suc6/qnvamY/pGYsX4,1
14B8682EXPvAibaEXe9g/Q4nHISAYvR7AE0lhVhV,1
93D07F70XPvAibaEXe9cMY+S62CQpcwn0knYBuRT,2
031A135FXPvAibaEXe+bzhoLNxTK0xOsiDh253Ur,1
988EBF82XPvAibaEXe/yn0DHlpTGLVaVLiqPwwgE,1
0AC1DB62XPvAibaEXe9G0KjvrV48k+gBRzqM9XbW,2
63E8A729XPvAibaEXe/9ejSWf1UySb3p+pU3gBb2,0
42C75CFAXPvAibaEXe+j7vjVxEt8r9aFub2VZSA/,0
D72F9E09XPvAibaEXe9cMY+S62CQpVT810ShnIC7,1
6F793E04XPvAibaEXe9tNeZtU5umqzQD3Yh4irpS,4
79824092XPvAibaEXe9fQfcnjuJOfyiCb+X8MBp7,1
C218E72AXPvAibaEXe/xzCVTNrEPZD9VbDGzHBDe,2
07AC7079XPvAibaEXe+mHx0IQExG1PTwfLwfe9zF,2
8005E180XPvAibaEXe/48AmBx87wzIduNhhiBnnI,0
AD13F396XPvAibaEXe/4dGCOm2CBGisUd4kEwyzV,1
FD92B28EXPvAibaEXe/wcf8soaIdypmZbUTeZQZc,1
042AF6AEXPvAibaEXe+NTT/XirluiUBFaLtjJar1,1
2E07F1CAXPvAibaEXe+Ld0pn52sW0HzLr8Nu7o1k,2
55EAE506XPvAibaEXe8AohUVcWybLfdjUFMKMeOK,2
A761B08CXPvAibaEXe+L4623Ow78XfyLhlls7MyY,0
93231BF2XPvAibaEXe+YJRASjo8CNGQNAf09rhgl,0
DD5C6C3CXPvAibaEXe+QQPRhm8VpXCC05wF8qCLl,1
D7CB8940XPvAibaEXe9Z7etuXgcZZ2wXEeIhqaeI,3
CB35D9F4XPvAibaEXe9g/Q4nHISAYnLkFT9dTpNp,1
1AC2DD7DXPvAibaEXe9/yTscVGvCl+18ceXFJiBC,0
D50682A6XPvAibaEXe8p+Buz4QuyY9rRJ1oecAiX,2
F83E1D2DXPvAibaEXe/fkUzkqu7qq4lowRVADXEI,2
069AF457XPvAibaEXe/RbkbxRffggx04UvAQcJzz,0
4697CD35XPvAibaEXe+k6G3KryMpVJK+HJ6snbUA,3
4C95EC68XPvAibaEXe9Z7etuXgcZZwxzTRmh+BDr,1
EFF701F9XPvAibaEXe/wWJcOC1lMF5wDp/tPu3Tm,0
08A43859XPvAibaEXe8Z0gl1Ed7d5lBRQYpi8lL7,0
EAF1FFCAXPvAibaEXe940UZ6oO2s2QNX8ZK3LN1u,0
83BB92E4XPvAibaEXe9ElaXLEceHDkOx5Li0Kt79,0
A814B1ACXPvAibaEXe/Od6q2BVSlaDBilA1LkIx4,4
83F8BF80XPvAibaEXe9eTi/C0qygJEFqn8XWtNDY,1
E8A6C1E3XPvAibaEXe9KRifo2bJPJPC7U7XitDoU,0
08B29F8CXPvAibaEXe9k/KNomu2Gfjp51Z9rBU0y,1
6D194817XPvAibaEXe/Slb+QOkcsVo2sh1GF653Q,4
BD52C48AXPvAibaEXe+1mtnTuodrBYgkGLnRdw6l,4
240E3A83XPvAibaEXe/7FS9daZff/PCmHvQHOp0d,0
510B4BFBXPvAibaEXe9Ohw0rKC5V+kj1S98EvdYT,4
B1B33B2FXPvAibaEXe8n90H/plSvuZuX2aujvHBF,1
A1D9567FXPvAibaEXe8n90H/plSvuWoelDQFzXDA,2
4ADABF40XPvAibaEXe8kAAygsYlH1WXQ1fEDTu/Y,1
108D53AAXPvAibaEXe9Ohw0rKC5V+jAguHqferK/,1
25D89CB9XPvAibaEXe/oezvwHt0hpEEkLbhgqJpe,1
0361DB02XPvAibaEXe8kAAygsYlH1cciRtB2UdAS,1
2A8A9DA5XPvAibaEXe80fNfj41Ir0e7dJvQ0/FSc,2
4DCB1250XPvAibaEXe9Ohw0rKC5V+hQYLgsmd/IX,3
8645D5C1XPvAibaEXe80fNfj41Ir0cW2uX+lvmPJ,4
4DF2E294XPvAibaEXe8n90H/plSvuU1lwYPIMjHm,1
DB89008BXPvAibaEXe/oezvwHt0hpLVhnz9TZTFO,0
0FC086F3XPvAibaEXe8kAAygsYlH1Xaz4SRNH9NQ,0
A31987C1XPvAibaEXe9Ohw0rKC5V+jyFWiIX3DQD,0
519B703FXPvAibaEXe8n90H/plSvuWJQ+SQGIQ8p,2
E151282AXPvAibaEXe8n90H/plSvuUBD+LUCyTwJ,1
936988A3XPvAibaEXe/S2GAGS7TusDwy/FgWBUWj,4
BF05EAD1XPvAibaEXe/oezvwHt0hpMH6JzILlAoG,1
880F5CAFXPvAibaEXe+scFiZmHq8sVMytVmC7XZI,0
60CAA2E5XPvAibaEXe+scFiZmHq8sf2LHXzADj/T,1
994DF624XPvAibaEXe/o3PWM28sNilr1+srRLxBd,0
2DC652AAXPvAibaEXe9OlGtHMCWXlBc1Q51+gGgH,0
EA31799FXPvAibaEXe/o3PWM28sNiru/ILvmnzd6,0
43FE6BF5XPvAibaEXe9OlGtHMCWXlB2Q5gvu/wiB,0
27E67589XPvAibaEXe+scFiZmHq8sQybPFJiDnIs,2
94E4268BXPvAibaEXe/o3PWM28sNiqroMClKLvIJ,1
2C4C8FDBXPvAibaEXe+scFiZmHq8sa6KjGJ3p2OH,3
E144FA39XPvAibaEXe+scFiZmHq8sRj0XegiWTgZ,4
2FBD24F3XPvAibaEXe/o3PWM28sNisBhHQ5Pmfyu,4
2AF68DDCXPvAibaEXe/o3PWM28sNihSu5zJeoz2c,3
32D0CFC8XPvAibaEXe/o3PWM28sNiqT9lmVlcb4S,1
538482D3XPvAibaEXe9UtuX6jG5J8cO8wr7A6Pzr,4
B123726DXPvAibaEXe9UtuX6jG5J8aDn2Gnom5+X,4
F29803D0XPvAibaEXe/o3PWM28sNimj72cekyrWI,4
36EEAC42XPvAibaEXe/o3PWM28sNiiHHDAXs5fbh,2
CDDEC9A0XPvAibaEXe9UtuX6jG5J8XkFPMSh3ciI,1
EA1DBF8CXPvAibaEXe9UtuX6jG5J8dvPHQDKovgX,0
66C6E48DXPvAibaEXe9UtuX6jG5J8UDMs9ZMhIzv,1
9239E517XPvAibaEXe9UtuX6jG5J8T2aeTVcn/km,2
3BF21203XPvAibaEXe9UtuX6jG5J8eYkK0Vmbk/u,1
8779774FXPvAibaEXe9UtuX6jG5J8ZrzOGVACG0t,1
BBD7E918XPvAibaEXe8kZh0LLTdIamoNssVHsKNH,2
9791C3C3XPvAibaEXe9UtuX6jG5J8eK3zW5PeKkD,1
D7B7750AXPvAibaEXe8kZh0LLTdIar2tKwlaQgvW,1
EB2CA5F7XPvAibaEXe8kZh0LLTdIaruQrdjM8t8F,0
FFAF1ED7XPvAibaEXe8kZh0LLTdIag7xOchiSGL8,0
DAAB7182XPvAibaEXe+m8vTFfrG/SfEzobx4awq/,1
13406FEFXPvAibaEXe+nFvcMo/cK5Hr9/NV9HZVH,4
F95140A5XPvAibaEXe+2s2LZmFpY2oHsOegI3jru,0
3EA29944XPvAibaEXe+wpuhQQTXxIsRfT+6FlpdU,1
2A4B3B01XPvAibaEXe8xE9+hjZHGknkDxCU4EVe4,1
D841E8AEXPvAibaEXe/GvjCS9SJu0d6AU5FHOSGo,4
8F846BCAXPvAibaEXe/aKtNDHjDg7d0QsDbavp/g,0
F13F52DBXPvAibaEXe/aKtNDHjDg7YBH2vrc+8Fl,2
2981F419XPvAibaEXe+wpuhQQTXxIgcvcM7JIfPF,0
EF200E9DXPvAibaEXe/eaktUZd/HYBazevnw+9rv,1
BD0538ECXPvAibaEXe+Ovh5RZZKgOlWp4Mqqv5sU,1
AD1EB865XPvAibaEXe9GD12MYYUX8mKvAJAEOzKi,1
36509F94XPvAibaEXe/fvouekn0IRnWyZ90ScIgz,0
272641D4XPvAibaEXe++18r4MyQUquji6jBT0cwG,0
CC83A220XPvAibaEXe83j+j2N9N4Il4mJo11Ysox,1
8A17440CXPvAibaEXe/p8168d80TYUgRyqOm/osl,1
3BD93A12XPvAibaEXe+B4ljoCmCsukCLkltsNOcs,0
A49E0D60XPvAibaEXe+B4ljoCmCsunFl+d8MeC4s,3
9431AC79XPvAibaEXe8K0EXumpshIzIE2lrtZqtt,0
3C784032XPvAibaEXe+HLUCsScXdBrZk+GxqlPOM,0
3D7792BFXPvAibaEXe+whDYzxQ4teSE6RZv/hxQ8,0
91A282B3XPvAibaEXe/MfZZZHaQjv1Vwk/uujPJi,0
AAB84D56XPvAibaEXe+aSLBxO6xKaHH69eadzKz+,2
8E7D8646XPvAibaEXe/uK56TxchG/W8ZUs58hwLi,1
8486E268XPvAibaEXe+zviMYuJzmlb0jqBEgt31X,0
FD86BF7FXPvAibaEXe86mMJZ3W/Sqczk6DZiVoik,0
A992E353XPvAibaEXe/HJrkqSpA43YasZcOeTPB2,0
C060F603XPvAibaEXe+4L8XYCx23lJxvGsjDfH3B,1
7F514D27XPvAibaEXe+el9HxC/V5NqHTYIQSH4YV,0
FD9204AFXPvAibaEXe/hbpXNN0JwR1fB3o3yR1or,1
CEFB4589XPvAibaEXe+DniE7HQhZzo791UNgLtvj,0
117990C7XPvAibaEXe+DniE7HQhZzplJDzi7cAyt,0
656B48F0XPvAibaEXe+m8vTFfrG/SS/eo1UMp83h,4
D0F1D9D9XPvAibaEXe8gKCXg4S8TIKp0L3X2BqJ8,1
665668C6XPvAibaEXe8gKCXg4S8TIE8dvUL9Ed49,1
F7828A6BXPvAibaEXe+2s2LZmFpY2t+ODvj62vJz,1
61AFDCE6XPvAibaEXe+hgaeObL7HTsOGdQbUDKC/,1
79F7F856XPvAibaEXe+wpuhQQTXxIgztFTl4Mh+3,1
CD12BCEEXPvAibaEXe/GvjCS9SJu0R6ki2MMXOEC,1
B75E7E11XPvAibaEXe/aKtNDHjDg7QYMI4Wq8/+B,1
AA51C0E1XPvAibaEXe9hdZEI8BSV8KKIXhbe0p3N,1
EA30090CXPvAibaEXe/eaktUZd/HYM/eixqJy3VJ,1
C03D44DAXPvAibaEXe+tD6vl/s398NILliwXIqmc,1
D954473FXPvAibaEXe/A4DdQ4aR8pIOK+PyqucWA,0
DDE7F3A4XPvAibaEXe/A4DdQ4aR8pBpd0p6grNWI,1
F2D6E7DAXPvAibaEXe+Ovh5RZZKgOnVMyc+GaUzu,2
60B91B65XPvAibaEXe9GD12MYYUX8msiLeXFakpZ,0
913AA9A1XPvAibaEXe+ERYFOhgzk5ZhyATw3s02L,0
404FB094XPvAibaEXe/jJhiAqnJBikr3xQlEa8x4,0
8B35A264XPvAibaEXe8yPFclSS+31vguVg7vRLDI,0
E11CB15AXPvAibaEXe+k62RFIc5kZAJTk4f9sFP0,2
1D2EFDF3XPvAibaEXe/p8168d80TYRJMKWjMv+4s,2
6634DF1DXPvAibaEXe9sM5Z76Wtjc++MOviriZmj,1
A30BDDF5XPvAibaEXe+h2uIGuNOb5MjIbG9bvAv8,1
C34F6A6BXPvAibaEXe8K0EXumpshI11HyFUk4lnd,2
2F3714F6XPvAibaEXe8K0EXumpshI1l0gYWl+XR3,3
424F4C18XPvAibaEXe+whDYzxQ4teddvu1rsYY/v,1
8F85F9ACXPvAibaEXe+7Ce1uw1ikUz0toNCo4+nP,0
232FF0C3XPvAibaEXe+wzULHNH0ZAbdYGHZBGXfw,1
DC67CB66XPvAibaEXe+wL6o6OKEYkJ4OIIHj5cZ4,0
309461CAXPvAibaEXe/uK56TxchG/SJLtGIJMcet,0
F365B466XPvAibaEXe85pnNqK7QfqvQEolh2EM0r,1
04B7A984XPvAibaEXe85pnNqK7QfqhKDMnMoWGNg,2
26CFDA40XPvAibaEXe8JyzRlwVelIyj+2Edckviu,1
A0CD2596XPvAibaEXe+Hr3DoUa42WVk/CFfGfGAt,1
FA45154DXPvAibaEXe/gedqgAoZha9ssvlPfQzM8,0
399746C9XPvAibaEXe/gedqgAoZha93WHbpk1xhv,0
AC978535XPvAibaEXe+m8vTFfrG/SZumpd9vjyO3,0
6DC71AD7XPvAibaEXe8xE9+hjZHGktmxw1guJ+69,0
DF00065AXPvAibaEXe9hdZEI8BSV8OivBxmmC2js,0
24E02870XPvAibaEXe/A4DdQ4aR8pHjOnea6ZIv+,1
C6767DDAXPvAibaEXe+Ovh5RZZKgOncqu0tgYb3P,2
71D11B58XPvAibaEXe9I+mwDmGnD1J4TK6CxJu75,1
4578A2AEXPvAibaEXe83Nysdn2RpKfD2bMxopdKP,0
525F8548XPvAibaEXe9I+mwDmGnD1BT8762n2Z6Y,2
2071AF4EXPvAibaEXe9I+mwDmGnD1GyjNRAA/E/v,1
E671B5BEXPvAibaEXe/24bqNYPB5Sg6XD1tSTA2D,0
214A9A5BXPvAibaEXe/qQxqlVrMEUvGwLSmngqwL,1
4DAB3FFBXPvAibaEXe9xEwg6I6b1sx5zHfF/an9o,2
EA9B24D2XPvAibaEXe9GIPsHwerJNGD/l7Rfsx6K,4
D3D83E0DXPvAibaEXe9IpNurqmndXGcAesFbHoRl,0
E3C0DFEDXPvAibaEXe+wzULHNH0ZAfcWnyRu8yTT,0
8400C57BXPvAibaEXe/NIxjlmPMMVV+TchKmVrBn,0
631FEA72XPvAibaEXe/NIxjlmPMMVVueZ5nq8wW6,1
9895428EXPvAibaEXe/NIxjlmPMMVdqBRsAv9VUn,0
EE7FC749XPvAibaEXe/l8qiRVAhX5zt3J6cZeO1/,1
556525E0XPvAibaEXe8Is0U1Tzjs+1Zl9QLyG3Vp,4
71881A35XPvAibaEXe8Is0U1Tzjs+77FoQsnUo1O,0
F0CC1550XPvAibaEXe/hbpXNN0JwRxEXr0iK3m3J,0
CC39521FXPvAibaEXe/gedqgAoZha5Ba6twsgglO,0
F110549DXPvAibaEXe8z1D60SqYPkFGmz0OIbe3g,0
BBF31F6FXPvAibaEXe+yfG9g1htAWk6jDF8Og85Y,1
BC23845AXPvAibaEXe9PMniL1hA1yhC0coaOCGFg,0
5832A557XPvAibaEXe/lBuSevkVg4HTcOV67PBca,1
8A93C605XPvAibaEXe+m8vTFfrG/Sbzg/LGpp8Bz,1
A39A804CXPvAibaEXe/vOr21NN2Mdj5QrxLq+OpW,0
7948E4DAXPvAibaEXe/xTzwuk9WZJso6u2XOTwKz,0
16D5E3CFXPvAibaEXe+ccR/iEG5CIi3zDY2e7bNn,4
6A27C818XPvAibaEXe8gKCXg4S8TIMLN3F6xBJrG,0
ABA7E275XPvAibaEXe8gKCXg4S8TIG5IzQfB88jC,1
60159EB2XPvAibaEXe/Yf94kvrQAIq66UIlmaxy0,2
D7917F17XPvAibaEXe8z3SRqW8+NfxPH+VVtOq5H,0
C09FDD9FXPvAibaEXe8xE9+hjZHGksQ5OUVMt43A,0
3048C06CXPvAibaEXe8xE9+hjZHGkiSr61G9oSHb,1
7D90605EXPvAibaEXe+Kq/D5TJTXc4lYZZJqC10k,0
BE36BC8AXPvAibaEXe/GvjCS9SJu0WPs3eaubG6j,1
7AAD2423XPvAibaEXe+hgaeObL7HTspO+ZbAqoTa,2
20FD7384XPvAibaEXe+hgaeObL7HTiGJ+uOFMpom,3
3D6C6605XPvAibaEXe/8XquPxT92g5ms2EiocZpc,1
65443EE2XPvAibaEXe9hdZEI8BSV8KXRpWlzqeal,0
5E1AD2C9XPvAibaEXe9hdZEI8BSV8HdIIQcfAdzc,0
F4EC7D7CXPvAibaEXe/JtbhvjebdXtI7LApec2bn,0
8366150CXPvAibaEXe/JtbhvjebdXmCPKNv34ltg,3
837BF7E3XPvAibaEXe/bvCRuhzcnBYVtPkFSVha9,0
8B219947XPvAibaEXe9GD12MYYUX8voUDpkVwHuY,1
8D1E5C9AXPvAibaEXe9GD12MYYUX8ndq5ssC7X8B,1
3972425AXPvAibaEXe9I+mwDmGnD1FSYMf0CckWD,0
A2B580C2XPvAibaEXe8yPFclSS+31k0uJ0vIFOSp,1
7350E1E7XPvAibaEXe/jJhiAqnJBitUkv+YEBn/r,0
D21F1F09XPvAibaEXe/jJhiAqnJBigmLWm8EyAIN,2
1527157FXPvAibaEXe+IHpyKtVpYLJ/G87k8KzWJ,1
89243E25XPvAibaEXe++18r4MyQUqtTYH6ptEbeA,0
2CBDE808XPvAibaEXe++18r4MyQUqqN6UbbRroOE,0
1FB386DDXPvAibaEXe83j+j2N9N4IofQHL0dEzAT,0
2845D620XPvAibaEXe83j+j2N9N4IqLq6cxxQ3c0,0
07BAC9D6XPvAibaEXe9BRb1hYNmZ5kmfiOSuhJCu,1
EEF20E75XPvAibaEXe8EW55eQakbv0hm93Dr9uAG,2
F82BB945XPvAibaEXe/p8168d80TYcbrlB4axfKm,0
F95CF654XPvAibaEXe9sM5Z76Wtjc4epvfWyzP+T,1
C34817F1XPvAibaEXe/24bqNYPB5SlSilotOem/0,1
A4ACFF9CXPvAibaEXe/24bqNYPB5SobmNed7nrvJ,0
5644131AXPvAibaEXe+B4ljoCmCsur8tOuAxKsGF,0
860B777FXPvAibaEXe+rQqH2xQ3mK2VLnhUsaRXR,0
23B25B72XPvAibaEXe9xEwg6I6b1s2nuKtAr2jH3,2
BF76CC97XPvAibaEXe9GIPsHwerJNP0ycPGo1ADl,0
47D4B6A4XPvAibaEXe9IpNurqmndXA+4FmafSfnY,1
71AB4E1AXPvAibaEXe/HUzLtjodNT9NZghJu7lNW,0
A8563DD5XPvAibaEXe/HUzLtjodNT0b0H+GO/VhO,1
E1C62576XPvAibaEXe/HUzLtjodNT45RFpWpTkE2,0
8BFB5D57XPvAibaEXe+O6k9uKh6ikDQJe04XUDo+,0
39F6946EXPvAibaEXe+DKeI4hPUyRptASjD3+43v,0
8717D499XPvAibaEXe/MfZZZHaQjv2owObLYhxsL,0
702AFE1BXPvAibaEXe+wL6o6OKEYkKsPRUOph6Wf,0
D01A2F9CXPvAibaEXe+wL6o6OKEYkGnfo2NuN+Mh,1
9AF87CC6XPvAibaEXe+wL6o6OKEYkEC/Pe3EupcY,2
5A307751XPvAibaEXe+wL6o6OKEYkGo/mDohzRlC,2
81340F4CXPvAibaEXe/NIxjlmPMMVUlS8wiTyN2j,0
7F259B3DXPvAibaEXe+aSLBxO6xKaKrllJpkt2PP,1
B42BA051XPvAibaEXe+U9ZkhoRAmynbHLfFTS3ng,3
C6E9AE90XPvAibaEXe+U9ZkhoRAmysMrkZGDZ9mO,1
1A6B5304XPvAibaEXe/yPsCkMlAHIvK2K/Iw4ihj,0
18CB3B6CXPvAibaEXe8TpN+5xw8kQp+ilGs2qLPU,0
77280D69XPvAibaEXe+zviMYuJzmlV8/AuX9hCbJ,1
4C20ADFDXPvAibaEXe85pnNqK7QfqmehjrDxci6i,0
48E80FF3XPvAibaEXe8TpN+5xw8kQvKlSfcJIx0i,2
1FA4AC7CXPvAibaEXe/l8qiRVAhX55A5tCnDmLbc,0
58E32BF4XPvAibaEXe/l8qiRVAhX54x2JnpACguh,0
51F28EC8XPvAibaEXe8JyzRlwVelI93ca6hm2uvY,0
2EEE5357XPvAibaEXe8JyzRlwVelI13DSdVNybQo,1
064464DAXPvAibaEXe8JyzRlwVelIy8hQn+xxXDa,0
5670D7C8XPvAibaEXe+Hr3DoUa42WRp7I4SiwT9+,0
846AE309XPvAibaEXe+ShNeuA9Jq+RNqgE+zhixb,1
B0ECA95DXPvAibaEXe+el9HxC/V5Nq2QQxh+0u7q,0
BF9FDB47XPvAibaEXe+el9HxC/V5Npr9PPlKVEkL,0
E14CDF93XPvAibaEXe+ckxeBGrfRpBByqJ2WpS9W,2
479F6CAFXPvAibaEXe+ckxeBGrfRpHYRzmFTaD6b,1
7AADE080XPvAibaEXe/gedqgAoZha5ps5qZCvuhw,0
D72893B0XPvAibaEXe/gedqgAoZha2kR0mF2aStC,1
9372E50EXPvAibaEXe8NuU/kWJtAClx6E/dj+UkJ,1
D12E15B5XPvAibaEXe8NuU/kWJtACguWsI1iAh2e,1
F18B7DE2XPvAibaEXe+DniE7HQhZzrzlL/DjBWEp,1
77A44A55XPvAibaEXe+yfG9g1htAWr+4jbDrhvdM,1
7FD048DCXPvAibaEXe+yfG9g1htAWvVKoxb77wJs,2
3FA3BE8DXPvAibaEXe/vOr21NN2Mdp+hQgUzfGum,0
228A15B1XPvAibaEXe+hgaeObL7HTlELdanYqWiR,0
9CB902AFXPvAibaEXe/8XquPxT92g6ZbGACyH1MA,2
D5F4471CXPvAibaEXe83Nysdn2RpKY/LqJTdY8RS,1
8B4C175AXPvAibaEXe+h2uIGuNOb5EQHhmNB3fK/,0
27517DE4XPvAibaEXe+HLUCsScXdBkYsKuBAHxZU,4
A6B0D74CXPvAibaEXe9GIPsHwerJNCj7YpxASW2W,0
5863343DXPvAibaEXe8kQad4U9taeYGy7kDzWidJ,1
5C4A7E14XPvAibaEXe+DKeI4hPUyRjj4waATYKcO,0
359713C1XPvAibaEXe9B2tolTZ0JLogJmTYzPqSh,0
BC894288XPvAibaEXe/HJrkqSpA43WmVykqH7Tod,0
03FF368EXPvAibaEXe8JVGhFAfQ9U/upCLkDhtRc,1
C3A23EB7XPvAibaEXe9PMniL1hA1yvuIYgiJkEbp,1
FE644E7BXPvAibaEXe+2s2LZmFpY2rMPLcEl/BGL,1
FA8935F6XPvAibaEXe+2s2LZmFpY2mQN/AlPGEsm,2
